Problem 2.3

Time (s)	Velocity With Air Drag
94.16		13.0088
94.17		13.0088
94.18		13.0088
94.19		13.0088
94.2		13.0088
94.21		13.0088
94.22		13.0088
94.23		13.0088
94.24		13.0088
94.25		13.0088
94.26		13.0088
94.27		13.0088
94.28		13.0088
94.29		13.0088
94.3		13.0088
94.31		13.0088
94.32		13.0088
94.33		13.0088
94.34		13.0088
94.35		13.0088
94.36		13.0088
94.37		13.0088
94.38		13.0088
94.39		13.0088
94.4		13.0088
94.41		13.0088
94.42		13.0088
94.43		13.0088
94.44		13.0088
94.45		13.0088
94.46		13.0088
94.47		13.0088
94.48		13.0088
94.49		13.0088
94.5		13.0088
94.51		13.0088
94.52		13.0088
94.53		13.0088
94.54		13.0088
94.55		13.0088
94.56		13.0088
94.57		13.0088
94.58		13.0088
94.59		13.0088
94.6		13.0088
94.61		13.0088
94.62		13.0088
94.63		13.0088
94.64		13.0088
94.65		13.0088
94.66		13.0088
94.67		13.0088
94.68		13.0088
94.69		13.0088
94.7		13.0088
94.71		13.0088
94.72		13.0088
94.73		13.0088
94.74		13.0088
94.75		13.0088
94.76		13.0088
94.77		13.0088
94.78		13.0088
94.79		13.0088
94.8		13.0088
94.81		13.0088
94.82		13.0088
94.83		13.0088
94.84		13.0088
94.85		13.0088
94.86		13.0088
94.87		13.0088
94.88		13.0088
94.89		13.0088
94.9		13.0088
94.91		13.0088
94.92		13.0088
94.93		13.0088
94.94		13.0088
94.95		13.0088
94.96		13.0088
94.97		13.0088
94.98		13.0088
94.99		13.0088
95		13.0088
95.01		13.0088
95.02		13.0088
95.03		13.0088
95.04		13.0088
95.05		13.0088
95.06		13.0088
95.07		13.0088
95.08		13.0088
95.09		13.0088
95.1		13.0088
95.11		13.0088
95.12		13.0088
95.13		13.0088
95.14		13.0088
95.15		13.0088
95.16		13.0088
95.17		13.0088
95.18		13.0088
95.19		13.0088
95.2		13.0088
95.21		13.0088
95.22		13.0088
95.23		13.0088
95.24		13.0088
95.25		13.0088
95.26		13.0088
95.27		13.0088
95.28		13.0088
95.29		13.0088
95.3		13.0088
95.31		13.0088
95.32		13.0088
95.33		13.0088
95.34		13.0088
95.35		13.0088
95.36		13.0088
95.37		13.0088
95.38		13.0088
95.39		13.0088
95.4		13.0088
95.41		13.0088
95.42		13.0088
95.43		13.0088
95.44		13.0088
95.45		13.0088
95.46		13.0088
95.47		13.0088
95.48		13.0088
95.49		13.0088
95.5		13.0088
95.51		13.0088
95.52		13.0088
95.53		13.0088
95.54		13.0088
95.55		13.0088
95.56		13.0088
95.57		13.0088
95.58		13.0088
95.59		13.0088
95.6		13.0088
95.61		13.0088
95.62		13.0088
95.63		13.0088
95.64		13.0088
95.65		13.0088
95.66		13.0088
95.67		13.0088
95.68		13.0088
95.69		13.0088
95.7		13.0088
95.71		13.0088
95.72		13.0088
95.73		13.0088
95.74		13.0088
95.75		13.0088
95.76		13.0088
95.77		13.0088
95.78		13.0088
95.79		13.0088
95.8		13.0088
95.81		13.0088
95.82		13.0088
95.83		13.0088
95.84		13.0088
95.85		13.0088
95.86		13.0088
95.87		13.0088
95.88		13.0088
95.89		13.0088
95.9		13.0088
95.91		13.0088
95.92		13.0088
95.93		13.0088
95.94		13.0088
95.95		13.0088
95.96		13.0088
95.97		13.0088
95.98		13.0088
95.99		13.0088
96		13.0088
96.01		13.0088
96.02		13.0088
96.03		13.0088
96.04		13.0088
96.05		13.0088
96.06		13.0088
96.07		13.0088
96.08		13.0088
96.09		13.0088
96.1		13.0088
96.11		13.0088
96.12		13.0088
96.13		13.0088
96.14		13.0088
96.15		13.0088
96.16		13.0088
96.17		13.0088
96.18		13.0088
96.19		13.0088
96.2		13.0088
96.21		13.0088
96.22		13.0088
96.23		13.0088
96.24		13.0088
96.25		13.0088
96.26		13.0088
96.27		13.0088
96.28		13.0088
96.29		13.0088
96.3		13.0088
96.31		13.0088
96.32		13.0088
96.33		13.0088
96.34		13.0088
96.35		13.0088
96.36		13.0088
96.37		13.0089
96.38		13.0089
96.39		13.0089
96.4		13.0089
96.41		13.0089
96.42		13.0089
96.43		13.0089
96.44		13.0089
96.45		13.0089
96.46		13.0089
96.47		13.0089
96.48		13.0089
96.49		13.0089
96.5		13.0089
96.51		13.0089
96.52		13.0089
96.53		13.0089
96.54		13.0089
96.55		13.0089
96.56		13.0089
96.57		13.0089
96.58		13.0089
96.59		13.0089
96.6		13.0089
96.61		13.0089
96.62		13.0089
96.63		13.0089
96.64		13.0089
96.65		13.0089
96.66		13.0089
96.67		13.0089
96.68		13.0089
96.69		13.0089
96.7		13.0089
96.71		13.0089
96.72		13.0089
96.73		13.0089
96.74		13.0089
96.75		13.0089
96.76		13.0089
96.77		13.0089
96.78		13.0089
96.79		13.0089
96.8		13.0089
96.81		13.0089
96.82		13.0089
96.83		13.0089
96.84		13.0089
96.85		13.0089
96.86		13.0089
96.87		13.0089
96.88		13.0089
96.89		13.0089
96.9		13.0089
96.91		13.0089
96.92		13.0089
96.93		13.0089
96.94		13.0089
96.95		13.0089
96.96		13.0089
96.97		13.0089
96.98		13.0089
96.99		13.0089
97		13.0089
97.01		13.0089
97.02		13.0089
97.03		13.0089
97.04		13.0089
97.05		13.0089
97.06		13.0089
97.07		13.0089
97.08		13.0089
97.09		13.0089
97.1		13.0089
97.11		13.0089
97.12		13.0089
97.13		13.0089
97.14		13.0089
97.15		13.0089
97.16		13.0089
97.17		13.0089
97.18		13.0089
97.19		13.0089
97.2		13.0089
97.21		13.0089
97.22		13.0089
97.23		13.0089
97.24		13.0089
97.25		13.0089
97.26		13.0089
97.27		13.0089
97.28		13.0089
97.29		13.0089
97.3		13.0089
97.31		13.0089
97.32		13.0089
97.33		13.0089
97.34		13.0089
97.35		13.0089
97.36		13.0089
97.37		13.0089
97.38		13.0089
97.39		13.0089
97.4		13.0089
97.41		13.0089
97.42		13.0089
97.43		13.0089
97.44		13.0089
97.45		13.0089
97.46		13.0089
97.47		13.0089
97.48		13.0089
97.49		13.0089
97.5		13.0089
97.51		13.0089
97.52		13.0089
97.53		13.0089
97.54		13.0089
97.55		13.0089
97.56		13.0089
97.57		13.0089
97.58		13.0089
97.59		13.0089
97.6		13.0089
97.61		13.0089
97.62		13.0089
97.63		13.0089
97.64		13.0089
97.65		13.0089
97.66		13.0089
97.67		13.0089
97.68		13.0089
97.69		13.0089
97.7		13.0089
97.71		13.0089
97.72		13.0089
97.73		13.0089
97.74		13.0089
97.75		13.0089
97.76		13.0089
97.77		13.0089
97.78		13.0089
97.79		13.0089
97.8		13.0089
97.81		13.0089
97.82		13.0089
97.83		13.0089
97.84		13.0089
97.85		13.0089
97.86		13.0089
97.87		13.0089
97.88		13.0089
97.89		13.0089
97.9		13.0089
97.91		13.0089
97.92		13.0089
97.93		13.0089
97.94		13.0089
97.95		13.0089
97.96		13.0089
97.97		13.0089
97.98		13.0089
97.99		13.0089
98		13.0089
98.01		13.0089
98.02		13.0089
98.03		13.0089
98.04		13.0089
98.05		13.0089
98.06		13.0089
98.07		13.0089
98.08		13.0089
98.09		13.0089
98.1		13.0089
98.11		13.0089
98.12		13.0089
98.13		13.0089
98.14		13.0089
98.15		13.0089
98.16		13.0089
98.17		13.0089
98.18		13.0089
98.19		13.0089
98.2		13.0089
98.21		13.0089
98.22		13.0089
98.23		13.0089
98.24		13.0089
98.25		13.0089
98.26		13.0089
98.27		13.0089
98.28		13.0089
98.29		13.0089
98.3		13.0089
98.31		13.0089
98.32		13.0089
98.33		13.0089
98.34		13.0089
98.35		13.0089
98.36		13.0089
98.37		13.0089
98.38		13.0089
98.39		13.0089
98.4		13.0089
98.41		13.0089
98.42		13.0089
98.43		13.0089
98.44		13.0089
98.45		13.0089
98.46		13.0089
98.47		13.0089
98.48		13.0089
98.49		13.0089
98.5		13.0089
98.51		13.0089
98.52		13.0089
98.53		13.0089
98.54		13.0089
98.55		13.0089
98.56		13.0089
98.57		13.0089
98.58		13.0089
98.59		13.0089
98.6		13.0089
98.61		13.0089
98.62		13.0089
98.63		13.0089
98.64		13.0089
98.65		13.0089
98.66		13.0089
98.67		13.0089
98.68		13.0089
98.69		13.0089
98.7		13.0089
98.71		13.0089
98.72		13.0089
98.73		13.0089
98.74		13.0089
98.75		13.0089
98.76		13.0089
98.77		13.0089
98.78		13.0089
98.79		13.0089
98.8		13.0089
98.81		13.0089
98.82		13.0089
98.83		13.0089
98.84		13.0089
98.85		13.0089
98.86		13.0089
98.87		13.0089
98.88		13.0089
98.89		13.0089
98.9		13.0089
98.91		13.0089
98.92		13.0089
98.93		13.0089
98.94		13.0089
98.95		13.0089
98.96		13.0089
98.97		13.0089
98.98		13.0089
98.99		13.0089
99		13.0089
99.01		13.0089
99.02		13.0089
99.03		13.0089
99.04		13.0089
99.05		13.0089
99.06		13.0089
99.07		13.0089
99.08		13.0089
99.09		13.0089
99.1		13.0089
99.11		13.0089
99.12		13.0089
99.13		13.0089
99.14		13.0089
99.15		13.0089
99.16		13.0089
99.17		13.0089
99.18		13.0089
99.19		13.0089
99.2		13.0089
99.21		13.0089
99.22		13.0089
99.23		13.0089
99.24		13.0089
99.25		13.0089
99.26		13.0089
99.27		13.0089
99.28		13.0089
99.29		13.0089
99.3		13.0089
99.31		13.0089
99.32		13.0089
99.33		13.0089
99.34		13.0089
99.35		13.0089
99.36		13.0089
99.37		13.0089
99.38		13.0089
99.39		13.0089
99.4		13.0089
99.41		13.0089
99.42		13.0089
99.43		13.0089
99.44		13.0089
99.45		13.0089
99.46		13.0089
99.47		13.0089
99.48		13.0089
99.49		13.0089
99.5		13.0089
99.51		13.0089
99.52		13.0089
99.53		13.0089
99.54		13.0089
99.55		13.0089
99.56		13.0089
99.57		13.0089
99.58		13.0089
99.59		13.0089
99.6		13.0089
99.61		13.0089
99.62		13.0089
99.63		13.0089
99.64		13.0089
99.65		13.0089
99.66		13.0089
99.67		13.0089
99.68		13.0089
99.69		13.0089
99.7		13.0089
99.71		13.0089
99.72		13.0089
99.73		13.0089
99.74		13.0089
99.75		13.0089
99.76		13.0089
99.77		13.0089
99.78		13.0089
99.79		13.0089
99.8		13.0089
99.81		13.0089
99.82		13.0089
99.83		13.0089
99.84		13.0089
99.85		13.0089
99.86		13.0089
99.87		13.0089
99.88		13.0089
99.89		13.0089
99.9		13.0089
99.91		13.0089
99.92		13.0089
99.93		13.0089
99.94		13.0089
99.95		13.0089
99.96		13.0089
99.97		13.0089
99.98		13.0089
99.99		13.0089
100		13.0089
